datetime,date,hour,day_of_week,is_summer,is_weekend,consumption_mw,voltage,outage
2026-04-22 15:26:49.464947,2026-04-22,15,2,0,0,613.88,228.1,0
2026-04-22 16:26:49.464947,2026-04-22,16,2,0,0,638.17,218.1,0
2026-04-22 17:26:49.464947,2026-04-22,17,2,0,0,641.91,219.5,0
2026-04-22 18:26:49.464947,2026-04-22,18,2,0,0,633.52,236.8,0
2026-04-22 19:26:49.464947,2026-04-22,19,2,0,0,460.73,224.5,0
2026-04-22 20:26:49.464947,2026-04-22,20,2,0,0,461.65,206.6,0
2026-04-22 21:26:49.464947,2026-04-22,21,2,0,0,452.27,223.6,0
2026-04-22 22:26:49.464947,2026-04-22,22,2,0,0,461.94,220.1,0
2026-04-22 23:26:49.464947,2026-04-22,23,2,0,0,497.79,222.3,1
2026-04-23 00:26:49.464947,2026-04-23,0,3,0,0,256.35,208.4,0
2026-04-23 01:26:49.464947,2026-04-23,1,3,0,0,200.05,219.5,0
2026-04-23 02:26:49.464947,2026-04-23,2,3,0,0,243.58,221.4,0
2026-04-23 03:26:49.464947,2026-04-23,3,3,0,0,228.95,212.7,0
2026-04-23 04:26:49.464947,2026-04-23,4,3,0,0,218.71,215.1,0
2026-04-23 05:26:49.464947,2026-04-23,5,3,0,0,463.03,222.7,0
2026-04-23 06:26:49.464947,2026-04-23,6,3,0,0,463.28,210.4,0
2026-04-23 07:26:49.464947,2026-04-23,7,3,0,0,558.0,230.5,0
2026-04-23 08:26:49.464947,2026-04-23,8,3,0,0,579.29,227.5,0
2026-04-23 09:26:49.464947,2026-04-23,9,3,0,0,601.95,228.8,0
2026-04-23 10:26:49.464947,2026-04-23,10,3,0,0,495.41,212.9,0
2026-04-23 11:26:49.464947,2026-04-23,11,3,0,0,469.39,224.7,0
2026-04-23 12:26:49.464947,2026-04-23,12,3,0,0,448.82,207.0,0
2026-04-23 13:26:49.464947,2026-04-23,13,3,0,0,431.32,208.3,0
2026-04-23 14:26:49.464947,2026-04-23,14,3,0,0,629.47,225.8,0
2026-04-23 15:26:49.464947,2026-04-23,15,3,0,0,619.07,217.3,0
2026-04-23 16:26:49.464947,2026-04-23,16,3,0,0,648.19,214.1,1
2026-04-23 17:26:49.464947,2026-04-23,17,3,0,0,633.68,213.6,0
2026-04-23 18:26:49.464947,2026-04-23,18,3,0,0,659.66,224.6,0
2026-04-23 19:26:49.464947,2026-04-23,19,3,0,0,450.04,217.4,0
2026-04-23 20:26:49.464947,2026-04-23,20,3,0,0,491.11,211.1,0
2026-04-23 21:26:49.464947,2026-04-23,21,3,0,0,479.06,238.0,0
2026-04-23 22:26:49.464947,2026-04-23,22,3,0,0,478.22,214.8,0
2026-04-23 23:26:49.464947,2026-04-23,23,3,0,0,448.45,209.0,0
2026-04-24 00:26:49.464947,2026-04-24,0,4,0,1,223.31,234.8,1
2026-04-24 01:26:49.464947,2026-04-24,1,4,0,1,173.47,217.8,0
2026-04-24 02:26:49.464947,2026-04-24,2,4,0,1,187.55,228.5,0
2026-04-24 03:26:49.464947,2026-04-24,3,4,0,1,200.1,237.1,0
2026-04-24 04:26:49.464947,2026-04-24,4,4,0,1,188.15,217.6,0
2026-04-24 05:26:49.464947,2026-04-24,5,4,0,1,388.39,221.2,0
2026-04-24 06:26:49.464947,2026-04-24,6,4,0,1,373.69,209.0,0
2026-04-24 07:26:49.464947,2026-04-24,7,4,0,1,529.75,232.6,0
2026-04-24 08:26:49.464947,2026-04-24,8,4,0,1,515.31,242.7,0
2026-04-24 09:26:49.464947,2026-04-24,9,4,0,1,494.43,215.2,0
2026-04-24 10:26:49.464947,2026-04-24,10,4,0,1,358.82,221.5,0
2026-04-24 11:26:49.464947,2026-04-24,11,4,0,1,351.6,214.7,0
2026-04-24 12:26:49.464947,2026-04-24,12,4,0,1,368.33,232.4,0
2026-04-24 13:26:49.464947,2026-04-24,13,4,0,1,367.0,228.3,0
2026-04-24 14:26:49.464947,2026-04-24,14,4,0,1,523.63,232.4,0
2026-04-24 15:26:49.464947,2026-04-24,15,4,0,1,543.98,220.2,0
2026-04-24 16:26:49.464947,2026-04-24,16,4,0,1,484.45,216.1,0
2026-04-24 17:26:49.464947,2026-04-24,17,4,0,1,556.99,220.3,0
2026-04-24 18:26:49.464947,2026-04-24,18,4,0,1,519.74,213.9,0
2026-04-24 19:26:49.464947,2026-04-24,19,4,0,1,378.0,229.5,0
2026-04-24 20:26:49.464947,2026-04-24,20,4,0,1,369.42,228.7,0
2026-04-24 21:26:49.464947,2026-04-24,21,4,0,1,382.38,211.9,0
2026-04-24 22:26:49.464947,2026-04-24,22,4,0,1,403.25,226.2,0
2026-04-24 23:26:49.464947,2026-04-24,23,4,0,1,380.98,231.7,0
2026-04-25 00:26:49.464947,2026-04-25,0,5,0,1,180.22,224.0,0
2026-04-25 01:26:49.464947,2026-04-25,1,5,0,1,195.71,217.5,0
2026-04-25 02:26:49.464947,2026-04-25,2,5,0,1,169.6,208.6,0
2026-04-25 03:26:49.464947,2026-04-25,3,5,0,1,157.73,222.7,0
2026-04-25 04:26:49.464947,2026-04-25,4,5,0,1,204.06,226.0,0
2026-04-25 05:26:49.464947,2026-04-25,5,5,0,1,379.17,225.6,0
2026-04-25 06:26:49.464947,2026-04-25,6,5,0,1,363.05,214.1,0
2026-04-25 07:26:49.464947,2026-04-25,7,5,0,1,485.32,222.8,0
2026-04-25 08:26:49.464947,2026-04-25,8,5,0,1,505.92,221.5,0
2026-04-25 09:26:49.464947,2026-04-25,9,5,0,1,491.61,216.0,0
2026-04-25 10:26:49.464947,2026-04-25,10,5,0,1,397.52,213.4,1
2026-04-25 11:26:49.464947,2026-04-25,11,5,0,1,349.34,221.3,0
2026-04-25 12:26:49.464947,2026-04-25,12,5,0,1,392.28,224.0,0
2026-04-25 13:26:49.464947,2026-04-25,13,5,0,1,373.37,229.0,0
2026-04-25 14:26:49.464947,2026-04-25,14,5,0,1,532.72,222.3,0
2026-04-25 15:26:49.464947,2026-04-25,15,5,0,1,552.93,216.6,0
2026-04-25 16:26:49.464947,2026-04-25,16,5,0,1,518.58,211.0,0
2026-04-25 17:26:49.464947,2026-04-25,17,5,0,1,556.17,209.0,0
2026-04-25 18:26:49.464947,2026-04-25,18,5,0,1,554.7,215.1,0
2026-04-25 19:26:49.464947,2026-04-25,19,5,0,1,355.85,207.8,0
2026-04-25 20:26:49.464947,2026-04-25,20,5,0,1,418.31,225.1,0
2026-04-25 21:26:49.464947,2026-04-25,21,5,0,1,379.96,218.1,0
2026-04-25 22:26:49.464947,2026-04-25,22,5,0,1,393.5,221.3,0
2026-04-25 23:26:49.464947,2026-04-25,23,5,0,1,416.19,220.9,0
2026-04-26 00:26:49.464947,2026-04-26,0,6,0,1,194.12,216.0,0
2026-04-26 01:26:49.464947,2026-04-26,1,6,0,1,201.44,220.6,0
2026-04-26 02:26:49.464947,2026-04-26,2,6,0,1,178.66,224.9,0
2026-04-26 03:26:49.464947,2026-04-26,3,6,0,1,167.26,214.4,0
2026-04-26 04:26:49.464947,2026-04-26,4,6,0,1,193.37,231.9,1
2026-04-26 05:26:49.464947,2026-04-26,5,6,0,1,343.72,224.9,0
2026-04-26 06:26:49.464947,2026-04-26,6,6,0,1,381.52,209.2,0
2026-04-26 07:26:49.464947,2026-04-26,7,6,0,1,489.31,230.7,0
2026-04-26 08:26:49.464947,2026-04-26,8,6,0,1,473.01,221.9,0
2026-04-26 09:26:49.464947,2026-04-26,9,6,0,1,501.6,225.4,0
2026-04-26 10:26:49.464947,2026-04-26,10,6,0,1,386.79,219.8,0
2026-04-26 11:26:49.464947,2026-04-26,11,6,0,1,393.81,225.6,0
2026-04-26 12:26:49.464947,2026-04-26,12,6,0,1,402.81,225.0,0
2026-04-26 13:26:49.464947,2026-04-26,13,6,0,1,396.26,218.9,0
2026-04-26 14:26:49.464947,2026-04-26,14,6,0,1,562.61,211.0,0
2026-04-26 15:26:49.464947,2026-04-26,15,6,0,1,544.96,212.8,0
2026-04-26 16:26:49.464947,2026-04-26,16,6,0,1,539.73,228.1,0
2026-04-26 17:26:49.464947,2026-04-26,17,6,0,1,519.82,224.8,0
2026-04-26 18:26:49.464947,2026-04-26,18,6,0,1,530.68,222.0,0
2026-04-26 19:26:49.464947,2026-04-26,19,6,0,1,363.54,213.6,0
2026-04-26 20:26:49.464947,2026-04-26,20,6,0,1,363.52,218.5,0
2026-04-26 21:26:49.464947,2026-04-26,21,6,0,1,381.76,223.7,0
2026-04-26 22:26:49.464947,2026-04-26,22,6,0,1,398.92,225.2,0
2026-04-26 23:26:49.464947,2026-04-26,23,6,0,1,405.31,229.4,0
2026-04-27 00:26:49.464947,2026-04-27,0,0,0,0,215.8,212.5,0
2026-04-27 01:26:49.464947,2026-04-27,1,0,0,0,242.04,218.9,0
2026-04-27 02:26:49.464947,2026-04-27,2,0,0,0,226.98,219.0,0
2026-04-27 03:26:49.464947,2026-04-27,3,0,0,0,214.44,229.0,0
2026-04-27 04:26:49.464947,2026-04-27,4,0,0,0,230.97,218.6,0
2026-04-27 05:26:49.464947,2026-04-27,5,0,0,0,429.71,207.4,0
2026-04-27 06:26:49.464947,2026-04-27,6,0,0,0,454.03,226.3,1
2026-04-27 07:26:49.464947,2026-04-27,7,0,0,0,616.27,224.6,0
2026-04-27 08:26:49.464947,2026-04-27,8,0,0,0,570.39,220.0,1
2026-04-27 09:26:49.464947,2026-04-27,9,0,0,0,567.13,228.2,0
2026-04-27 10:26:49.464947,2026-04-27,10,0,0,0,477.36,213.6,0
2026-04-27 11:26:49.464947,2026-04-27,11,0,0,0,429.5,211.0,0
2026-04-27 12:26:49.464947,2026-04-27,12,0,0,0,436.91,232.6,0
2026-04-27 13:26:49.464947,2026-04-27,13,0,0,0,474.11,214.3,0
2026-04-27 14:26:49.464947,2026-04-27,14,0,0,0,625.02,225.7,0
2026-04-27 15:26:49.464947,2026-04-27,15,0,0,0,603.15,218.7,0
2026-04-27 16:26:49.464947,2026-04-27,16,0,0,0,665.31,216.0,0
2026-04-27 17:26:49.464947,2026-04-27,17,0,0,0,630.23,230.7,0
2026-04-27 18:26:49.464947,2026-04-27,18,0,0,0,598.91,226.5,0
2026-04-27 19:26:49.464947,2026-04-27,19,0,0,0,467.73,203.2,0
2026-04-27 20:26:49.464947,2026-04-27,20,0,0,0,448.93,218.3,0
2026-04-27 21:26:49.464947,2026-04-27,21,0,0,0,445.98,205.6,0
2026-04-27 22:26:49.464947,2026-04-27,22,0,0,0,480.71,237.3,0
2026-04-27 23:26:49.464947,2026-04-27,23,0,0,0,444.97,209.7,0
2026-04-28 00:26:49.464947,2026-04-28,0,1,0,0,251.37,219.5,0
2026-04-28 01:26:49.464947,2026-04-28,1,1,0,0,222.21,212.1,0
2026-04-28 02:26:49.464947,2026-04-28,2,1,0,0,186.54,237.5,0
2026-04-28 03:26:49.464947,2026-04-28,3,1,0,0,256.86,220.5,0
2026-04-28 04:26:49.464947,2026-04-28,4,1,0,0,228.08,218.9,0
2026-04-28 05:26:49.464947,2026-04-28,5,1,0,0,441.95,212.0,0
2026-04-28 06:26:49.464947,2026-04-28,6,1,0,0,427.34,213.9,0
2026-04-28 07:26:49.464947,2026-04-28,7,1,0,0,579.22,215.8,0
2026-04-28 08:26:49.464947,2026-04-28,8,1,0,0,594.49,218.9,0
2026-04-28 09:26:49.464947,2026-04-28,9,1,0,0,586.44,223.6,0
2026-04-28 10:26:49.464947,2026-04-28,10,1,0,0,422.83,224.5,0
2026-04-28 11:26:49.464947,2026-04-28,11,1,0,0,443.62,224.4,0
2026-04-28 12:26:49.464947,2026-04-28,12,1,0,0,481.58,216.1,0
2026-04-28 13:26:49.464947,2026-04-28,13,1,0,0,413.14,225.9,0
2026-04-28 14:26:49.464947,2026-04-28,14,1,0,0,638.59,209.4,1
2026-04-28 15:26:49.464947,2026-04-28,15,1,0,0,613.37,215.7,1
2026-04-28 16:26:49.464947,2026-04-28,16,1,0,0,618.71,215.5,0
2026-04-28 17:26:49.464947,2026-04-28,17,1,0,0,623.48,226.4,0
2026-04-28 18:26:49.464947,2026-04-28,18,1,0,0,614.89,216.3,0
2026-04-28 19:26:49.464947,2026-04-28,19,1,0,0,471.92,228.0,0
2026-04-28 20:26:49.464947,2026-04-28,20,1,0,0,444.96,224.0,0
2026-04-28 21:26:49.464947,2026-04-28,21,1,0,0,427.35,218.6,1
2026-04-28 22:26:49.464947,2026-04-28,22,1,0,0,440.75,218.5,0
2026-04-28 23:26:49.464947,2026-04-28,23,1,0,0,429.6,231.7,0
2026-04-29 00:26:49.464947,2026-04-29,0,2,0,0,254.67,227.0,0
2026-04-29 01:26:49.464947,2026-04-29,1,2,0,0,246.57,230.8,0
2026-04-29 02:26:49.464947,2026-04-29,2,2,0,0,218.59,215.3,0
2026-04-29 03:26:49.464947,2026-04-29,3,2,0,0,215.11,212.0,0
2026-04-29 04:26:49.464947,2026-04-29,4,2,0,0,228.84,206.9,0
2026-04-29 05:26:49.464947,2026-04-29,5,2,0,0,433.76,224.9,0
2026-04-29 06:26:49.464947,2026-04-29,6,2,0,0,479.23,222.2,0
2026-04-29 07:26:49.464947,2026-04-29,7,2,0,0,545.81,221.7,0
2026-04-29 08:26:49.464947,2026-04-29,8,2,0,0,586.48,223.6,0
2026-04-29 09:26:49.464947,2026-04-29,9,2,0,0,609.03,219.4,0
2026-04-29 10:26:49.464947,2026-04-29,10,2,0,0,483.92,226.1,0
2026-04-29 11:26:49.464947,2026-04-29,11,2,0,0,450.64,214.8,0
2026-04-29 12:26:49.464947,2026-04-29,12,2,0,0,462.56,223.0,0
2026-04-29 13:26:49.464947,2026-04-29,13,2,0,0,424.29,213.6,0
2026-04-29 14:26:49.464947,2026-04-29,14,2,0,0,624.67,222.6,0
2026-04-29 15:26:49.464947,2026-04-29,15,2,0,0,608.7,234.8,0
2026-04-29 16:26:49.464947,2026-04-29,16,2,0,0,635.09,229.0,0
2026-04-29 17:26:49.464947,2026-04-29,17,2,0,0,629.37,223.8,0
2026-04-29 18:26:49.464947,2026-04-29,18,2,0,0,633.4,217.5,0
2026-04-29 19:26:49.464947,2026-04-29,19,2,0,0,455.51,215.2,0
2026-04-29 20:26:49.464947,2026-04-29,20,2,0,0,478.48,205.9,0
2026-04-29 21:26:49.464947,2026-04-29,21,2,0,0,478.15,229.5,1
2026-04-29 22:26:49.464947,2026-04-29,22,2,0,0,406.91,222.2,1
2026-04-29 23:26:49.464947,2026-04-29,23,2,0,0,458.02,211.1,0
2026-04-30 00:26:49.464947,2026-04-30,0,3,0,0,195.91,213.8,0
2026-04-30 01:26:49.464947,2026-04-30,1,3,0,0,217.48,220.2,0
2026-04-30 02:26:49.464947,2026-04-30,2,3,0,0,220.97,215.0,0
2026-04-30 03:26:49.464947,2026-04-30,3,3,0,0,216.88,229.0,0
2026-04-30 04:26:49.464947,2026-04-30,4,3,0,0,253.71,222.4,0
2026-04-30 05:26:49.464947,2026-04-30,5,3,0,0,431.57,211.3,1
2026-04-30 06:26:49.464947,2026-04-30,6,3,0,0,457.71,220.2,1
2026-04-30 07:26:49.464947,2026-04-30,7,3,0,0,580.67,220.1,0
2026-04-30 08:26:49.464947,2026-04-30,8,3,0,0,618.28,214.3,0
2026-04-30 09:26:49.464947,2026-04-30,9,3,0,0,625.19,229.1,0
2026-04-30 10:26:49.464947,2026-04-30,10,3,0,0,446.94,218.9,0
2026-04-30 11:26:49.464947,2026-04-30,11,3,0,0,471.9,235.7,0
2026-04-30 12:26:49.464947,2026-04-30,12,3,0,0,421.37,218.8,0
2026-04-30 13:26:49.464947,2026-04-30,13,3,0,0,451.9,227.8,0
2026-04-30 14:26:49.464947,2026-04-30,14,3,0,0,644.04,214.7,0
2026-04-30 15:26:49.464947,2026-04-30,15,3,0,0,639.03,216.7,0
2026-04-30 16:26:49.464947,2026-04-30,16,3,0,0,608.23,207.2,0
2026-04-30 17:26:49.464947,2026-04-30,17,3,0,0,615.0,215.9,0
2026-04-30 18:26:49.464947,2026-04-30,18,3,0,0,615.83,207.8,0
2026-04-30 19:26:49.464947,2026-04-30,19,3,0,0,453.04,222.6,0
2026-04-30 20:26:49.464947,2026-04-30,20,3,0,0,463.57,220.0,0
2026-04-30 21:26:49.464947,2026-04-30,21,3,0,0,442.22,215.6,0
2026-04-30 22:26:49.464947,2026-04-30,22,3,0,0,460.46,228.1,0
2026-04-30 23:26:49.464947,2026-04-30,23,3,0,0,440.28,208.5,0
2026-05-01 00:26:49.464947,2026-05-01,0,4,0,1,184.54,235.8,1
2026-05-01 01:26:49.464947,2026-05-01,1,4,0,1,192.52,206.9,0
2026-05-01 02:26:49.464947,2026-05-01,2,4,0,1,182.51,225.0,0
2026-05-01 03:26:49.464947,2026-05-01,3,4,0,1,166.56,218.7,0
2026-05-01 04:26:49.464947,2026-05-01,4,4,0,1,205.31,226.3,0
2026-05-01 05:26:49.464947,2026-05-01,5,4,0,1,356.65,221.2,0
2026-05-01 06:26:49.464947,2026-05-01,6,4,0,1,394.1,219.5,0
2026-05-01 07:26:49.464947,2026-05-01,7,4,0,1,521.76,223.7,0
2026-05-01 08:26:49.464947,2026-05-01,8,4,0,1,468.43,218.0,0
2026-05-01 09:26:49.464947,2026-05-01,9,4,0,1,490.8,224.0,0
2026-05-01 10:26:49.464947,2026-05-01,10,4,0,1,359.19,214.3,0
2026-05-01 11:26:49.464947,2026-05-01,11,4,0,1,393.54,214.6,0
2026-05-01 12:26:49.464947,2026-05-01,12,4,0,1,392.64,199.1,0
2026-05-01 13:26:49.464947,2026-05-01,13,4,0,1,412.39,212.9,0
2026-05-01 14:26:49.464947,2026-05-01,14,4,0,1,550.97,213.7,0
2026-05-01 15:26:49.464947,2026-05-01,15,4,0,1,533.67,205.0,0
2026-05-01 16:26:49.464947,2026-05-01,16,4,0,1,526.94,220.8,0
2026-05-01 17:26:49.464947,2026-05-01,17,4,0,1,520.04,216.2,0
2026-05-01 18:26:49.464947,2026-05-01,18,4,0,1,561.52,221.3,0
2026-05-01 19:26:49.464947,2026-05-01,19,4,0,1,367.54,217.9,0
2026-05-01 20:26:49.464947,2026-05-01,20,4,0,1,384.65,224.3,0
2026-05-01 21:26:49.464947,2026-05-01,21,4,0,1,368.28,221.8,0
2026-05-01 22:26:49.464947,2026-05-01,22,4,0,1,398.35,240.2,1
2026-05-01 23:26:49.464947,2026-05-01,23,4,0,1,394.86,221.6,0
2026-05-02 00:26:49.464947,2026-05-02,0,5,0,1,182.45,220.6,0
2026-05-02 01:26:49.464947,2026-05-02,1,5,0,1,185.41,228.4,0
2026-05-02 02:26:49.464947,2026-05-02,2,5,0,1,204.39,219.1,0
2026-05-02 03:26:49.464947,2026-05-02,3,5,0,1,198.93,211.8,0
2026-05-02 04:26:49.464947,2026-05-02,4,5,0,1,190.52,217.5,0
2026-05-02 05:26:49.464947,2026-05-02,5,5,0,1,362.59,227.7,0
2026-05-02 06:26:49.464947,2026-05-02,6,5,0,1,354.59,217.6,0
2026-05-02 07:26:49.464947,2026-05-02,7,5,0,1,488.59,218.1,0
2026-05-02 08:26:49.464947,2026-05-02,8,5,0,1,506.48,236.0,0
2026-05-02 09:26:49.464947,2026-05-02,9,5,0,1,458.66,215.6,0
2026-05-02 10:26:49.464947,2026-05-02,10,5,0,1,386.52,216.3,0
2026-05-02 11:26:49.464947,2026-05-02,11,5,0,1,380.98,223.1,0
2026-05-02 12:26:49.464947,2026-05-02,12,5,0,1,369.9,219.1,0
2026-05-02 13:26:49.464947,2026-05-02,13,5,0,1,353.56,216.4,0
2026-05-02 14:26:49.464947,2026-05-02,14,5,0,1,567.89,226.1,0
2026-05-02 15:26:49.464947,2026-05-02,15,5,0,1,527.56,207.2,0
2026-05-02 16:26:49.464947,2026-05-02,16,5,0,1,541.73,220.2,0
2026-05-02 17:26:49.464947,2026-05-02,17,5,0,1,512.56,229.9,0
2026-05-02 18:26:49.464947,2026-05-02,18,5,0,1,534.12,227.8,0
2026-05-02 19:26:49.464947,2026-05-02,19,5,0,1,379.48,213.1,0
2026-05-02 20:26:49.464947,2026-05-02,20,5,0,1,348.58,223.9,0
2026-05-02 21:26:49.464947,2026-05-02,21,5,0,1,383.25,224.4,0
2026-05-02 22:26:49.464947,2026-05-02,22,5,0,1,392.56,226.3,0
2026-05-02 23:26:49.464947,2026-05-02,23,5,0,1,419.58,208.9,0
2026-05-03 00:26:49.464947,2026-05-03,0,6,0,1,198.81,202.0,0
2026-05-03 01:26:49.464947,2026-05-03,1,6,0,1,160.37,222.9,0
2026-05-03 02:26:49.464947,2026-05-03,2,6,0,1,169.37,217.5,0
2026-05-03 03:26:49.464947,2026-05-03,3,6,0,1,169.37,210.8,0
2026-05-03 04:26:49.464947,2026-05-03,4,6,0,1,150.92,223.4,0
2026-05-03 05:26:49.464947,2026-05-03,5,6,0,1,398.59,214.7,0
2026-05-03 06:26:49.464947,2026-05-03,6,6,0,1,420.15,238.5,0
2026-05-03 07:26:49.464947,2026-05-03,7,6,0,1,513.12,206.5,0
2026-05-03 08:26:49.464947,2026-05-03,8,6,0,1,486.44,205.4,0
2026-05-03 09:26:49.464947,2026-05-03,9,6,0,1,512.62,227.2,0
2026-05-03 10:26:49.464947,2026-05-03,10,6,0,1,336.82,207.4,0
2026-05-03 11:26:49.464947,2026-05-03,11,6,0,1,388.28,223.6,0
2026-05-03 12:26:49.464947,2026-05-03,12,6,0,1,371.11,213.1,0
2026-05-03 13:26:49.464947,2026-05-03,13,6,0,1,370.56,217.3,0
2026-05-03 14:26:49.464947,2026-05-03,14,6,0,1,538.31,221.2,0
2026-05-03 15:26:49.464947,2026-05-03,15,6,0,1,539.94,228.7,0
2026-05-03 16:26:49.464947,2026-05-03,16,6,0,1,547.82,222.3,0
2026-05-03 17:26:49.464947,2026-05-03,17,6,0,1,528.89,215.8,0
2026-05-03 18:26:49.464947,2026-05-03,18,6,0,1,535.31,236.0,0
2026-05-03 19:26:49.464947,2026-05-03,19,6,0,1,348.25,214.5,0
2026-05-03 20:26:49.464947,2026-05-03,20,6,0,1,402.53,218.4,0
2026-05-03 21:26:49.464947,2026-05-03,21,6,0,1,352.93,222.7,0
2026-05-03 22:26:49.464947,2026-05-03,22,6,0,1,387.81,237.6,0
2026-05-03 23:26:49.464947,2026-05-03,23,6,0,1,399.36,212.0,0
2026-05-04 00:26:49.464947,2026-05-04,0,0,0,0,229.58,214.7,0
2026-05-04 01:26:49.464947,2026-05-04,1,0,0,0,205.09,222.2,0
2026-05-04 02:26:49.464947,2026-05-04,2,0,0,0,230.71,209.4,0
2026-05-04 03:26:49.464947,2026-05-04,3,0,0,0,220.63,232.0,0
2026-05-04 04:26:49.464947,2026-05-04,4,0,0,0,192.93,208.9,0
2026-05-04 05:26:49.464947,2026-05-04,5,0,0,0,491.92,223.4,0
2026-05-04 06:26:49.464947,2026-05-04,6,0,0,0,445.93,223.8,1
2026-05-04 07:26:49.464947,2026-05-04,7,0,0,0,574.35,196.7,0
2026-05-04 08:26:49.464947,2026-05-04,8,0,0,0,587.07,228.6,0
2026-05-04 09:26:49.464947,2026-05-04,9,0,0,0,597.98,224.4,1
2026-05-04 10:26:49.464947,2026-05-04,10,0,0,0,464.9,218.8,0
2026-05-04 11:26:49.464947,2026-05-04,11,0,0,0,453.17,225.8,0
2026-05-04 12:26:49.464947,2026-05-04,12,0,0,0,481.14,221.8,0
2026-05-04 13:26:49.464947,2026-05-04,13,0,0,0,443.58,209.6,0
2026-05-04 14:26:49.464947,2026-05-04,14,0,0,0,672.42,208.7,0
2026-05-04 15:26:49.464947,2026-05-04,15,0,0,0,659.95,220.4,0
2026-05-04 16:26:49.464947,2026-05-04,16,0,0,0,650.98,224.9,0
2026-05-04 17:26:49.464947,2026-05-04,17,0,0,0,621.64,208.3,0
2026-05-04 18:26:49.464947,2026-05-04,18,0,0,0,639.48,221.2,0
2026-05-04 19:26:49.464947,2026-05-04,19,0,0,0,463.18,224.0,0
2026-05-04 20:26:49.464947,2026-05-04,20,0,0,0,457.04,213.7,0
2026-05-04 21:26:49.464947,2026-05-04,21,0,0,0,435.45,220.2,0
2026-05-04 22:26:49.464947,2026-05-04,22,0,0,0,479.2,213.1,0
2026-05-04 23:26:49.464947,2026-05-04,23,0,0,0,435.4,210.7,0
2026-05-05 00:26:49.464947,2026-05-05,0,1,0,0,216.28,209.8,0
2026-05-05 01:26:49.464947,2026-05-05,1,1,0,0,280.34,216.6,0
2026-05-05 02:26:49.464947,2026-05-05,2,1,0,0,203.93,225.0,0
2026-05-05 03:26:49.464947,2026-05-05,3,1,0,0,236.03,217.6,0
2026-05-05 04:26:49.464947,2026-05-05,4,1,0,0,210.05,218.0,0
2026-05-05 05:26:49.464947,2026-05-05,5,1,0,0,475.89,226.4,0
2026-05-05 06:26:49.464947,2026-05-05,6,1,0,0,457.1,213.5,0
2026-05-05 07:26:49.464947,2026-05-05,7,1,0,0,595.94,226.9,0
2026-05-05 08:26:49.464947,2026-05-05,8,1,0,0,551.12,214.6,0
2026-05-05 09:26:49.464947,2026-05-05,9,1,0,0,573.35,229.9,0
2026-05-05 10:26:49.464947,2026-05-05,10,1,0,0,416.56,205.6,0
2026-05-05 11:26:49.464947,2026-05-05,11,1,0,0,432.18,227.8,0
2026-05-05 12:26:49.464947,2026-05-05,12,1,0,0,465.37,201.5,0
2026-05-05 13:26:49.464947,2026-05-05,13,1,0,0,481.25,232.8,0
2026-05-05 14:26:49.464947,2026-05-05,14,1,0,0,612.0,219.4,0
2026-05-05 15:26:49.464947,2026-05-05,15,1,0,0,615.95,236.7,0
2026-05-05 16:26:49.464947,2026-05-05,16,1,0,0,611.56,225.3,0
2026-05-05 17:26:49.464947,2026-05-05,17,1,0,0,632.95,220.7,0
2026-05-05 18:26:49.464947,2026-05-05,18,1,0,0,633.16,209.8,0
2026-05-05 19:26:49.464947,2026-05-05,19,1,0,0,458.67,221.4,0
2026-05-05 20:26:49.464947,2026-05-05,20,1,0,0,446.26,208.6,0
2026-05-05 21:26:49.464947,2026-05-05,21,1,0,0,452.48,221.5,0
2026-05-05 22:26:49.464947,2026-05-05,22,1,0,0,448.97,228.4,0
2026-05-05 23:26:49.464947,2026-05-05,23,1,0,0,477.19,211.4,0
2026-05-06 00:26:49.464947,2026-05-06,0,2,0,0,235.98,226.6,0
2026-05-06 01:26:49.464947,2026-05-06,1,2,0,0,235.08,236.2,0
2026-05-06 02:26:49.464947,2026-05-06,2,2,0,0,247.24,203.9,0
2026-05-06 03:26:49.464947,2026-05-06,3,2,0,0,231.82,231.5,0
2026-05-06 04:26:49.464947,2026-05-06,4,2,0,0,253.51,218.6,0
2026-05-06 05:26:49.464947,2026-05-06,5,2,0,0,452.03,216.3,0
2026-05-06 06:26:49.464947,2026-05-06,6,2,0,0,466.36,231.5,0
2026-05-06 07:26:49.464947,2026-05-06,7,2,0,0,570.52,215.3,0
2026-05-06 08:26:49.464947,2026-05-06,8,2,0,0,594.49,229.1,0
2026-05-06 09:26:49.464947,2026-05-06,9,2,0,0,584.96,216.3,0
2026-05-06 10:26:49.464947,2026-05-06,10,2,0,0,465.14,218.2,0
2026-05-06 11:26:49.464947,2026-05-06,11,2,0,0,449.9,214.6,0
2026-05-06 12:26:49.464947,2026-05-06,12,2,0,0,477.01,227.2,0
2026-05-06 13:26:49.464947,2026-05-06,13,2,0,0,464.31,228.0,0
2026-05-06 14:26:49.464947,2026-05-06,14,2,0,0,602.78,215.6,0
2026-05-06 15:26:49.464947,2026-05-06,15,2,0,0,647.8,218.0,0
2026-05-06 16:26:49.464947,2026-05-06,16,2,0,0,645.39,213.8,0
2026-05-06 17:26:49.464947,2026-05-06,17,2,0,0,631.78,214.6,0
2026-05-06 18:26:49.464947,2026-05-06,18,2,0,0,645.05,212.6,0
